chunk_id,doc_id_x,은행명,문서명,상품종류,상품이름,조항,조항이름,조항내용,doc_id_y
CHUNK_05505,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 1조,자동이체 방법,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 1조 조항이름: 자동이체 방법 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 1조 조항이름: 자동이체 방법 ① 은행은 거래처의 자동이체 신청에 따라 지정일에 통장, 수표, 지급청구서 없이 출금계좌에서 이체금액(영업시간 이내 입금분에 한합니다)을 입금 계좌로 이체합니다. 다만, 입금계좌가 퇴직연금인 경우에는 18시 전 입금분에 한해 입금계좌로 이체합니다. ② 지정일이 영업일이 아닌 때는 그 다음 영업일에 이체합니다. 다만, 정기예금 및 신탁 월지급 이자는 그 전 영업일에 이체합니다. ③ 통장자동대출 약정을 체결한 경우에는 대출금액을 포함하여 이체합니다. 다만, 고객이 따로 요청하는 경우에는 예금잔액 이내에서만 이체할 수 있습니다.",DOC_0076
CHUNK_05506,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 2조,지급자금 부족 때의 처리,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 2조 조항이름: 지급자금 부족 때의 처리 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 2조 조항이름: 지급자금 부족 때의 처리 ① 이체 지정일에 출금계좌의 지급자금이 이체금액에 미달하면 부족자금이 채워지는 날에 이체(영업시간 이내 입금 분에 한합니다) 합니다. 다만, 이체주기를 매 영업일로 정하는 경우 해당 이체 지정일에 출금계좌의 지급자금이 이체금액에 미달하면 부족자금이 채워지는 날에도 이체되지 않습니다. ② 제1항에 불구하고, 입금계좌가 대출계좌, 집합투자기구(펀드), 퇴직연금인 경우에는 별도로 정한 바에 따릅니다",DOC_0076
CHUNK_05507,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 3조,여러 건의 이체처리,은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 3조 조항이름: 여러 건의 이체처리 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 3조 조항이름: 여러 건의 이체처리 같은 날에 이체대상이 여러 건 있는 때 이체처리순서는 은행이 정한 바에 따릅니다.,DOC_0076
CHUNK_05508,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 4조,증권의 부도,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 4조 조항이름: 증권의 부도 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 4조 조항이름: 증권의 부도 거래처의 출금계좌에 입금한 자기앞수표, 가계수표 등 증권이 지급 거절되었을 때는 자동이체 처리된 금액을 취소합니다",DOC_0076
CHUNK_05509,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 5조,"신청내용의 변경, 해지신고","은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 5조 조항이름: 신청내용의 변경, 해지신고 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 5조 조항이름: 신청내용의 변경, 해지신고 거래처가 신청내용을 변경 또는 해지하고자 할 때는 이체지정일 전 영업일까지 은행에 신고해야 합니다.",DOC_0076
CHUNK_05510,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 6조,이체일 및 이체금액 미지정때 처리,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 6조 조항이름: 이체일 및 이체금액 미지정때 처리 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 6조 조항이름: 이체일 및 이체금액 미지정때 처리 거래처가 부담하여야 할 수수료, 채무 등 이체대상만을 지정하고 이체일 및 금액에 대한 지정 없이 자동이체를 신청한 때는 은행은 그 대상거래가 발생했을 때 이체합니다.",DOC_0076
CHUNK_05511,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 7조,은행의 자동이체 임의해지,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 7조 조항이름: 은행의 자동이체 임의해지 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 7조 조항이름: 은행의 자동이체 임의해지 6개월 이상 이체되지 않은 때에는 자동이체 등록을 해지한 것으로 봅니다. 다만, 입금계좌가 퇴직연금인 경우 6개월이상 이체되지 않더라도 등록을 해지한 것으로 보지 않습니다.",DOC_0076
CHUNK_05512,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 8조,외화계좌 자동이체 적용환율,은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 8조 조항이름: 외화계좌 자동이체 적용환율 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 8조 조항이름: 외화계좌 자동이체 적용환율 원화계좌에서 외화계좌로 이체하는 경우 이체처리일 이체시점의 대고객 전신환 매도율을 적용하여 환산합니다.,DOC_0076
CHUNK_05513,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 9조,집합투자기구 펀드 자동이체 처리,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 9조 조항이름: 집합투자기구 펀드 자동이체 처리 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 9조 조항이름: 집합투자기구 펀드 자동이체 처리 ① 입금계좌가 집합투자기구(펀드)인 경우 지정일에 출금계좌에서 이체금액을 출금하여 별도의 신탁계정에 예치 후, 집합투자기구(펀드) 집합투자기구(펀드)별 규약에서 정한 판매가격(매입기준가격) 적용일에 입금계좌로 이체합니다. ② 이체지정일에 출금계좌의 지급자금이 이체금액에 미달하는 경우에는 해당월의 자동이체 처리가 불가합니다. ③ 단기금융집합투자기구(MMF)가 지급계좌일 경우에는 이체금액을 별도로 신탁계정에 예치하지 않고 이체금액만큼 지급 정지되며, 각각의 집합투자규약에서 정한 매입기 준가격 적용일에 출금하여 입금계좌로 이체합니다.",DOC_0076
CHUNK_05514,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 10조,대출계좌 자동이체 처리,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 10조 조항이름: 대출계좌 자동이체 처리 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 10조 조항이름: 대출계좌 자동이체 처리 ① 이체 지정일에 출금계좌로 입금되는 금액은 당일 중 지정된 대출계좌로 이체합니다. ② 이체 지정일에 출금계좌의 출금가능금액이 이체금액에 부족할 경우 약정납입일 전일까지는 부족한 금액이 채워지는 날 이체됩니다. 다만, 약정납입일 부터는 영업시간 마 감 이후 상환방법에 따라 다음과 같이 처리합니다. 1. 일시상환은 출금계좌의 출금가능금액 이내에서 약정이자를 일단위로 이체합니다. 2. 분할상환은 출금계좌의 출금가능금액이 1천원 이상일 경우 할부금을 원단위로 이체합니다. 3. 제1호 및 제2호에도 불구하고 협약대출, 정책자금, 파생연계상품 등은 제2조 본문에 따라 처리합니다. ③ 납부할 할부금의 일부 금액이 이체되는 경우 연체기준일은 변경되지 않습니다.",DOC_0076
CHUNK_05515,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 11조,퇴직연금 자동이체 처리,은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 11조 조항이름: 퇴직연금 자동이체 처리 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 11조 조항이름: 퇴직연금 자동이체 처리 이체지정일에 출금계좌의 출금가능금액이 이체금액에 부족한 경우 이체지정일로부터 10영업일 이내에 부족한 금액이 채워지는 날에 이체됩니다.,DOC_0076
CHUNK_05516,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 12조,계좌이동서비스,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 12조 조항이름: 계좌이동서비스 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 12조 조항이름: 계좌이동서비스 ① 계좌간자동이체는 계좌이동서비스 대상이며, 계좌이동서비스 이용약관을 준용합니다. ② 은행은 자동이체 통합관리시스템(www.payinfo.or.kr)에 자동이체 등록정보를 제공하여 조회 및 해지, 출금계좌 변경신청이 가능하도록 합니다. ③ 거래처는 은행 지점, 인터넷뱅킹(모바일뱅킹 포함), 자동이체 통합관리시스템(www.payinfo.or.kr)에서 계좌이동서비스를 신청할 수 있습니다. ④ 거래처가 은행 지점, 인터넷뱅킹(모바일뱅킹 포함), 자동이체 통합관리시스템(www.payinfo.or.kr)에서 자동이체출금계좌를 당행계좌로 변경 신청할 경우 타은행 출금 계좌에 등록되어 있는 자동이체 해지 후, 당행 출금계좌로 신규 등록됩니다.",DOC_0076
CHUNK_05517,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 13조,약관의 변경,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 13조 조항이름: 약관의 변경 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 13조 조항이름: 약관의 변경 ① 은행이 이 약관을 변경하고자 할 경우, 은행은 변경예정일 직전 1개월간 영업점 및 은행인터넷 홈페이지에 변경내용을 게시합니다. ② 제1항의 변경내용이 거래처에게 불리한 경우 은행은 이를 서면, 전자우편 중 사전에 합의한 하나의 방법으로 변경 시행 전 최소 1개월 전까지 개별 통지하며, 사전에 합의한 방법이 없는 경우 은행에 신고된 주소 또는 전자우편주소로 개별 통지합니다. 다만, 기존 거래처에게 변경 전 내용이 그대로 적용되는 경우 또는 거래처가 변경내용에 대한 통지를 받지 아니하겠다는 의사를 명시적으로 표시한 경우에는 그러하지 않습니다. 거래처는 은행에 신고한 주소 및 전자우편주소 변경시 즉시 은행에 변경 신고하여야 하 며, 변경 신고하지 아니함으로 인하여 통지를 받지 못한 경우 은행은 이에 대한 책임을 지지 않습니다. ③ 은행은 제2항의 통지를 할 경우 거래처가 변경에 동의하지 아니한 경우 통지를 받은 날로부터 1개월 이내에 서면으로 계약을 해지할 수 있으며, 계약해지의 의사표시를 하 지 아니한 경우에는 변경에 동의한 것으로 본다. 라는 취지의 내용을 통지하여야 합니다. ④ 거래처가 제2항 및 제3항의 통지를 받은날로부터 1개월 이내에 계약해지의 의사표시를 하지 아니한 경우에는 변경에 동의한 것으로 봅니다. ⑤ 은행은 약관을 영업점에 비치 또는 게시하여 거래처가 요구할 경우 이를 교부하여야 합니다.",DOC_0076
CHUNK_05518,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB경락주택구입자금대출,제 14조,준용,"은행명: 국민은행 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 14조 조항이름: 준용 은행명: KBbank 상품종류: 대출 상품이름: KB경락주택구입자금대출 조항: 제 14조 조항이름: 준용 ① 계좌간자동이체 거래에는 이 약관 외에도 전자금융거래 기본약관이 적용되며, 규정된 내용이 서로 다른 경우 이 약관의 규정이 우선합니다. ② 이 약관과 전자금융거래 기본약관에 정하지 아니한 사항은 예금거래기본약관, 입출금이자유로운예금약관, 관련예금 및 신탁약관을 준용합니다",DOC_0076
CHUNK_05519,DOC_00076,국민은행,계좌간 자동이체 약관,대출,KB개인사업자리스타트대출,전문,전문,"은행명: 국민은행 상품종류: 대출 상품이름: KB개인사업자리스타트대출 조항: 전문 조항이름: 전문 은행명: KBbank 상품종류: 대출 상품이름: KB개인사업자리스타트대출 조항: 전문 조항이름: 전문 본인은 대출신청을 함에 있어 아래의 계좌간 자동이체약관을 승인하며, 아래와 같이 자동이체를 신청합니다",DOC_0076
